PC1,PC2,PC3,title,country,date
-3.0494204,2.8354087,3.5442524,It Chapter Two,vietnam,2021-11-07
13.371985,9.21631,1.022638,The Harder They Fall,vietnam,2021-11-07
15.1295805,2.9314897,12.565386,Army of the Dead,vietnam,2021-11-07
13.139778,9.845572,0.4202564,Blood Diamond,vietnam,2021-11-07
0.028596688,12.695436,-7.4702315,Love Hard,vietnam,2021-11-07
-5.5867553,-3.4861882,9.075227,Transformers: Dark of the Moon,vietnam,2021-11-07
-4.291572,-6.423586,11.137973,Transformers: Revenge of the Fallen,vietnam,2021-11-07
-0.6784902,-0.3410699,8.327209,Transformers,vietnam,2021-11-07
22.259789,0.36882383,3.995001,Red Notice,vietnam,2021-12-05
-2.0600915,0.97992224,5.0007415,Green Snake,vietnam,2021-12-05
3.607984,0.79745775,-2.693092,Joker,vietnam,2021-12-05
11.637624,5.710103,-12.854007,Extreme Job,vietnam,2021-12-05
11.150354,4.7878537,-9.707761,The Whole Truth,vietnam,2021-12-05
13.624705,-0.73642516,3.5827177,Jack Reacher: Never Go Back,vietnam,2021-12-05
-2.2486084,12.082465,-8.437112,Spoiled Brats,vietnam,2021-12-05
3.563287,1.2257202,6.023792,Bodyguards and Assassins,vietnam,2021-12-05
1.4036653,8.46327,-3.3469172,The Power of the Dog,vietnam,2021-12-05
-3.6275058,2.5283053,2.8015218,Snowpiercer,vietnam,2021-12-05
-10.038288,6.253282,3.3190737,Don't Look Up,vietnam,2022-01-02
-2.5870678,-2.9057658,-0.93169695,STAND BY ME Doraemon 2,vietnam,2022-01-02
12.444025,4.857907,0.50065196,The Guardian,vietnam,2022-01-02
-3.6421716,-7.476408,10.439123,Spider-Man: Homecoming,vietnam,2022-01-02
-4.094112,-1.0941614,13.682463,Sonic the Hedgehog,vietnam,2022-01-02
22.264238,0.35581583,3.9969456,Red Notice,vietnam,2022-01-02
-0.68248725,0.04375347,7.7490683,The Amazing Spider-Man,vietnam,2022-01-02
3.5998993,0.86391926,6.0693793,The Amazing Spider-Man 2,vietnam,2022-01-02
15.536294,14.178285,11.707913,STAND BY ME Doraemon,vietnam,2022-01-02
-1.1084682,5.4360256,-2.6000917,Dolittle,vietnam,2022-01-02
22.250034,0.37716025,3.9859383,Red Notice,vietnam,2022-01-30
-3.198577,11.2639265,-8.70562,The Royal Treatment,vietnam,2022-01-30
-10.063828,6.2285423,3.2940273,Don't Look Up,vietnam,2022-01-30
4.014088,1.3691665,-2.3169928,Munich – The Edge of War,vietnam,2022-01-30
13.744446,-2.5508864,2.5359735,RED 2,vietnam,2022-01-30
22.519165,0.17930083,4.3360496,Copshop,vietnam,2022-01-30
12.425413,4.8398457,0.5018396,The Guardian,vietnam,2022-01-30
-3.6694858,-7.4478884,10.466569,Spider-Man: Homecoming,vietnam,2022-01-30
-2.6054566,-2.8906298,-0.949441,STAND BY ME Doraemon 2,vietnam,2022-01-30
-0.59888715,-0.1839844,7.8869767,Aquaman,vietnam,2022-01-30
15.555988,1.8322328,16.863583,John Wick: Chapter 3 - Parabellum,vietnam,2022-02-27
13.500965,-0.3976442,3.0724168,The Condemned,vietnam,2022-02-27
-3.3456864,3.4224463,2.648438,The Impossible,vietnam,2022-02-27
12.113658,-3.72989,-1.9519585,Texas Chainsaw Massacre,vietnam,2022-02-27
-8.572654,-0.06825352,-0.14910161,The Hunger Games,vietnam,2022-02-27
3.358079,13.370713,-6.3631115,The Tinder Swindler,vietnam,2022-02-27
-2.7466013,5.725523,2.860496,Restless,vietnam,2022-02-27
22.247303,0.37498575,3.9852414,Red Notice,vietnam,2022-02-27
13.936068,0.42014036,2.5299313,Despicable Me 2,vietnam,2022-02-27
3.4393659,1.5473509,6.2211757,Fistful of Vengeance,vietnam,2022-02-27
13.822536,8.597402,1.7354982,Black Crab,vietnam,2022-03-27
15.389245,1.8799939,16.699669,Mission: Impossible - Fallout,vietnam,2022-03-27
2.5081391,2.9753942,7.261403,The Adam Project,vietnam,2022-03-27
-0.4639289,0.6890409,6.6654515,Gods of Egypt,vietnam,2022-03-27
-3.2929018,7.804259,4.227114,The Pirates: The Last Royal Treasure,vietnam,2022-03-27
6.572733,14.298255,-3.7721145,Windfall,vietnam,2022-03-27
12.577592,-8.389642,5.067876,Oblivion,vietnam,2022-03-27
15.539846,1.8409132,16.847202,John Wick: Chapter 3 - Parabellum,vietnam,2022-03-27
15.172025,-1.6832626,5.5036736,6 Underground,vietnam,2022-03-27
22.228144,0.39823067,3.9656644,Red Notice,vietnam,2022-03-27
4.439164,2.1156743,-2.2054305,Don't Breathe 2,vietnam,2022-04-24
2.806205,6.4893603,-1.7221341,Choose or Die,vietnam,2022-04-24
0.29871303,-5.331199,-3.2176182,Yaksha: Ruthless Operations,vietnam,2022-04-24
12.452762,4.8627524,0.4974803,Flight,vietnam,2022-04-24
-0.4759111,0.6864002,6.6566043,Gods of Egypt,vietnam,2022-04-24
0.32658052,-1.6846491,8.02653,The Hobbit: The Battle of the Five Armies,vietnam,2022-04-24
-0.86176974,8.801227,12.653338,Now You See Me 2,vietnam,2022-04-24
10.049866,13.575142,-1.6367562,Don't Breathe,vietnam,2022-04-24
9.442715,-1.1528164,-9.400042,"The Gangster, The Cop, The Devil",vietnam,2022-04-24
0.27421597,-1.6278458,7.9807267,The Last Airbender,vietnam,2022-04-24
-1.4969786,9.751846,-6.2312384,Senior Year,vietnam,2022-05-22
13.73054,10.07002,0.5221194,Cyber Hell: Exposing an Internet Horror,vietnam,2022-05-22
11.282101,4.9039354,1.68598,The Ice Road,vietnam,2022-05-22
0.6417853,1.1220777,6.69549,Midway,vietnam,2022-05-22
18.3064,9.171382,1.6997194,Spiral: From the Book of Saw,vietnam,2022-05-22
-2.7363524,5.9225454,3.2043092,Greenland,vietnam,2022-05-22
-3.5984664,10.330292,-6.035861,Emma.,vietnam,2022-05-22
-7.1384616,9.370412,13.862927,A Perfect Pairing,vietnam,2022-05-22
-4.322749,-1.3371019,13.696585,Pacific Rim,vietnam,2022-05-22
0.16572027,4.789584,-1.6488973,365 Days: This Day,vietnam,2022-05-22
-3.5460982,-7.5844307,10.342119,Venom: Let There Be Carnage,vietnam,2022-06-19
-1.2615348,11.141398,-7.123019,The Ancestral,vietnam,2022-06-19
4.3353424,4.014193,-1.4712875,Hustle,vietnam,2022-06-19
15.179534,-1.6960996,5.509927,Interceptor,vietnam,2022-06-19
5.3883686,12.5087,-3.91642,Spiderhead,vietnam,2022-06-19
11.051625,2.2047896,-12.460636,The Accountant,vietnam,2022-06-19
3.8348775,7.04909,-1.3641638,Centauro,vietnam,2022-06-19
13.853402,8.628915,1.7581246,Charlie's Angels,vietnam,2022-06-19
0.28182948,1.1006072,6.557267,The Angry Birds Movie 2,vietnam,2022-06-19
-3.3726106,2.1503851,3.3421476,The Last Witch Hunter,vietnam,2022-06-19
-3.9167767,-0.9301994,13.539734,Spider-Man: No Way Home,vietnam,2022-07-17
-6.2057753,-0.0037511827,-0.097544745,Incantation,vietnam,2022-07-17
-2.2662854,1.0883677,4.3135204,The Sea Beast,vietnam,2022-07-17
1.3633839,-7.1469436,-4.795589,Valley of the Dead,vietnam,2022-07-17
-3.0930731,7.443948,3.9540782,Resident Evil: Welcome to Raccoon City,vietnam,2022-07-17
13.708561,10.088888,0.49985287,Allied,vietnam,2022-07-17
15.247811,2.88833,12.018004,The Man from Toronto,vietnam,2022-07-17
0.4332351,1.0323335,6.7376366,Jumanji: The Next Level,vietnam,2022-07-17
4.0421877,12.471545,2.6073487,Persuasion,vietnam,2022-07-17
13.726293,-2.3960633,2.6311061,Mine,vietnam,2022-07-17
0.3684355,4.8087335,-1.4492161,Carter,vietnam,2022-08-14
0.65787584,4.908467,-1.2279333,Day Shift,vietnam,2022-08-14
9.608781,12.737768,0.42679757,Extremely Easy Job,vietnam,2022-08-14
5.7208567,11.9473915,-10.520038,Interstellar,vietnam,2022-08-14
9.568893,-1.1228414,-9.641231,The Gray Man,vietnam,2022-08-14
-2.739995,13.56069,-9.05325,Purple Hearts,vietnam,2022-08-14
-3.925446,-0.9397837,13.542119,Spider-Man: No Way Home,vietnam,2022-08-14
-3.2791314,4.4516587,4.4717374,Along with the Gods: The Two Worlds,vietnam,2022-08-14
-3.176756,4.3989587,4.4223585,Along with the Gods: The Last 49 Days,vietnam,2022-08-14
15.376013,1.8929058,16.687513,Mission: Impossible - Fallout,vietnam,2022-08-14
18.249321,9.140751,1.7554607,The Marksman,vietnam,2022-09-11
-1.6162628,8.158655,-6.413815,The Hunt,vietnam,2022-09-11
2.7338197,0.92664754,-5.422313,Seoul Vibe,vietnam,2022-09-11
-0.82021433,-0.24405307,8.517388,Wrath of the Titans,vietnam,2022-09-11
14.205021,-1.9039654,3.9730234,The Sum of All Fears,vietnam,2022-09-11
10.280465,12.762914,-0.8407528,I Came By,vietnam,2022-09-11
-2.8590918,14.343443,-9.108837,Love in the Villa,vietnam,2022-09-11
14.03484,-1.8231213,3.7563705,The Jackal,vietnam,2022-09-11
-0.15664269,10.682684,-6.2511506,Me Time,vietnam,2022-09-11
-0.8348916,10.099954,-6.231844,Perfume: The Story of a Murderer,vietnam,2022-09-11
10.201776,13.531502,-1.4639026,Last Seen Alive,vietnam,2022-10-09
12.805913,-8.613301,4.836984,xXx: Return of Xander Cage,vietnam,2022-10-09
-3.1687388,11.27038,-8.654228,Blonde,vietnam,2022-10-09
22.192713,0.74174154,2.9911973,Half Past Dead,vietnam,2022-10-09
9.59454,12.726335,0.44130382,Extremely Easy Job,vietnam,2022-10-09
1.3615843,8.719095,-3.5269058,Mr. Harrigan's Phone,vietnam,2022-10-09
-0.22226484,10.4231415,-6.1031837,After Ever Happy,vietnam,2022-10-09
-6.9384437,9.214624,13.684626,Luckiest Girl Alive,vietnam,2022-10-09
13.538495,8.044195,1.6644974,Stowaway,vietnam,2022-10-09
-5.9337845,8.755764,12.977464,Lighting Up The Stars,vietnam,2022-10-09
12.114212,-3.7287002,-1.9506112,My Father is a Playboy,vietnam,2022-11-06
3.7595797,0.962333,-2.5491533,Enola Holmes 2,vietnam,2022-11-06
14.449981,9.543911,3.7439244,Land Of Spirits: The Blind Shaman,vietnam,2022-11-06
-1.786783,7.3498454,-3.9799976,20th Century Girl,vietnam,2022-11-06
-4.2537885,8.8928,-5.397771,The School for Good and Evil,vietnam,2022-11-06
-2.9604666,4.2585673,4.2486362,All Quiet on the Western Front,vietnam,2022-11-06
22.169209,0.7375799,2.9984448,Run All Night,vietnam,2022-11-06
10.394103,4.076976,-7.825774,The Takeover,vietnam,2022-11-06
3.981114,1.3548492,5.444754,Lara Croft Tomb Raider: The Cradle of Life,vietnam,2022-11-06
9.60556,12.735934,0.4298211,Extremely Easy Job,vietnam,2022-11-06
-5.6746073,0.07873299,-1.2242461,Love Destiny The Movie,vietnam,2022-12-04
-4.573713,-2.8637936,6.728094,Troll,vietnam,2022-12-04
2.3683512,-8.077904,6.489366,My Name Is Vendetta,vietnam,2022-12-04
0.6194337,1.1208797,6.6930275,Rogue,vietnam,2022-12-04
11.614893,5.6948433,-12.854855,Jealous & Furious,vietnam,2022-12-04
-1.0160394,-5.747127,-5.6342406,Warriors of Future,vietnam,2022-12-04
3.7851155,12.192934,2.758186,Lady Chatterley's Lover,vietnam,2022-12-04
9.711925,-0.9533818,-9.559624,Jack Reacher,vietnam,2022-12-04
11.627671,5.716292,-12.868413,The Old Man's Dog,vietnam,2022-12-04
13.999929,-1.819644,3.7237074,Shooter,vietnam,2022-12-04
11.273981,6.288984,-13.893026,Glass Onion: A Knives Out Mystery,vietnam,2023-01-01
-8.493623,-0.017700685,-0.09871488,My Boyfriend Is A Ghost,vietnam,2023-01-01
2.4606786,12.529137,-5.9603033,Kumanthong: Untold Story,vietnam,2023-01-01
13.659972,9.009224,1.2930776,Shock Wave 2,vietnam,2023-01-01
0.8951864,-2.6018627,6.8516273,Jujutsu Kaisen 0: The Movie,vietnam,2023-01-01
18.225266,8.56839,2.6780076,Bullet Train,vietnam,2023-01-01
-5.673965,0.07871073,-1.2254834,Love Destiny The Movie,vietnam,2023-01-01
15.536193,14.178189,11.707805,Roald Dahl's Matilda The Musical,vietnam,2023-01-01
12.114233,-3.7286403,-1.9505686,My Father is a Playboy,vietnam,2023-01-01
-3.929198,-0.9430742,13.545088,Spider-Man: No Way Home,vietnam,2023-01-01
-5.646155,0.84016186,0.57991236,JUNG_E,vietnam,2023-01-29
9.785786,4.009873,2.9227698,Devotion,vietnam,2023-01-29
-0.3099231,0.58687764,7.0919805,Narvik,vietnam,2023-01-29
5.7208266,11.9473295,-10.52014,Puss in Boots,vietnam,2023-01-29
11.239804,6.2526536,-13.849511,Glass Onion: A Knives Out Mystery,vietnam,2023-01-29
0.2749186,-1.635735,7.98866,Battle of the Fists,vietnam,2023-01-29
18.223265,8.563605,2.6798217,Bullet Train,vietnam,2023-01-29
-3.947871,-0.96216244,13.564949,Spider-Man: No Way Home (Extended Version),vietnam,2023-01-29
12.8002,9.216672,-0.4799525,The Post-Truth World,vietnam,2023-01-29
-3.962507,-0.9760378,13.582751,Spider-Man: No Way Home,vietnam,2023-01-29
10.297569,19.71672,2.3398798,Unlocked,vietnam,2023-02-26
15.356621,1.9286864,16.668879,Mission: Impossible - Fallout,vietnam,2023-02-26
4.0954075,7.216861,-1.2201698,We Have a Ghost,vietnam,2023-02-26
-3.5716066,10.5916,-6.2700586,Call Me Chihiro,vietnam,2023-02-26
-3.3229349,11.154316,-8.840477,Nobody,vietnam,2023-02-26
-3.3764508,3.371958,2.6011858,Re/Member,vietnam,2023-02-26
10.905486,4.9025598,2.0989292,The Strays,vietnam,2023-02-26
-14.901876,1.0242461,12.409007,Knight and Day,vietnam,2023-02-26
-1.5851396,8.128884,-6.4451685,Hunt,vietnam,2023-02-26
-6.173933,0.010857111,-0.074063376,The Womb,vietnam,2023-02-26
13.640935,10.107313,0.45813468,Furies,vietnam,2023-03-26
0.5674434,-2.0937788,7.880903,Wu Kong,vietnam,2023-03-26
6.426872,2.8924289,-12.692795,Luther: The Fallen Sun,vietnam,2023-03-26
2.2483392,13.43255,-6.785625,Naked Truth,vietnam,2023-03-26
-2.8614993,7.1110854,3.5610862,High & Low The Worst X,vietnam,2023-03-26
15.599265,1.7994527,16.906326,John Wick: Chapter 3 - Parabellum,vietnam,2023-03-26
-3.4573114,8.900147,-5.414841,The Magician's Elephant,vietnam,2023-03-26
9.607371,12.733025,0.42863426,Extremely Easy Job,vietnam,2023-03-26
-2.9404833,4.2341228,4.2273617,All Quiet on the Western Front,vietnam,2023-03-26
-3.0418808,11.068045,-8.306136,Dangerous Beauty,vietnam,2023-03-26
13.676704,-2.936241,2.060917,F9: The Fast Saga,vietnam,2023-04-23
-8.541672,-0.037005987,-0.11792476,Hunger,vietnam,2023-04-23
-2.6111248,10.42006,-6.9196434,Blood Karma,vietnam,2023-04-23
-5.8926063,8.721951,12.949166,A Tourist's Guide to Love,vietnam,2023-04-23
9.57722,12.710216,0.4572978,Kill Boksoon,vietnam,2023-04-23
18.037523,8.2826605,2.5847201,The Prison,vietnam,2023-04-23
-4.6237273,-2.3790486,6.429678,"Lyle, Lyle, Crocodile",vietnam,2023-04-23
3.684054,6.9557195,-1.4470812,Tunnel,vietnam,2023-04-23
-0.21184906,10.433357,-6.1043286,Daddy Issue,vietnam,2023-04-23
12.797387,9.216263,-0.48679584,Project Wolf Hunting,vietnam,2023-04-23
7.0869637,13.772303,-3.983838,The Mother,vietnam,2023-05-21
18.336746,9.180875,1.6919464,Hustler vs Scammer,vietnam,2023-05-21
13.697345,-2.9223511,2.0754669,F9: The Fast Saga,vietnam,2023-05-21
-3.5061085,10.187898,-5.9984574,The Unborn Soul,vietnam,2023-05-21
-3.1574109,3.774274,2.5139306,The Woman King,vietnam,2023-05-21
2.2714078,13.422243,-6.768576,The Sentinel,vietnam,2023-05-21
-2.8373933,9.088421,-5.6965938,OMG! Oh My Girl,vietnam,2023-05-21
-3.4925895,10.614271,-6.3504205,Rom,vietnam,2023-05-21
-2.3499086,12.111756,-8.502506,Face Off 4: The Walking Guests,vietnam,2023-05-21
-0.2111785,10.432821,-6.1037545,Daddy Issue,vietnam,2023-05-21
15.528919,1.874177,16.845072,Extraction 2,vietnam,2023-06-18
0.2710939,1.1055024,6.5440106,Snake Eyes: G.I. Joe Origins,vietnam,2023-06-18
3.2230434,-1.6358979,12.268191,Black Clover: Sword of the Wizard King,vietnam,2023-06-18
15.249299,2.8882039,12.0092745,Extraction,vietnam,2023-06-18
18.308666,9.182488,1.682911,Hustler vs Scammer,vietnam,2023-06-18
7.5613766,6.465634,11.877989,The Forever Purge,vietnam,2023-06-18
1.2615131,-6.69629,-4.3868876,Assassin's Creed,vietnam,2023-06-18
-5.685425,0.067982905,-1.2124937,When We Were Young,vietnam,2023-06-18
13.677752,-2.910167,2.087048,F9: The Fast Saga,vietnam,2023-06-18
7.5617976,6.4661455,11.878189,Killers,vietnam,2023-06-18
3.7818747,13.730295,-6.6076674,The Out-Laws,vietnam,2023-07-16
9.465108,-5.4055505,14.722048,Monster Hunter,vietnam,2023-07-16
-2.7824006,5.4820857,2.5981512,Bird Box Barcelona,vietnam,2023-07-16
-4.534857,-1.5217801,13.805304,Pacific Rim: Uprising,vietnam,2023-07-16
-6.180394,0.52562636,0.31623077,The Ideal Squad,vietnam,2023-07-16
13.421473,-0.20211248,2.967022,Skyscraper,vietnam,2023-07-16
15.560387,1.835335,16.87038,Extraction 2,vietnam,2023-07-16
3.0710094,6.828832,-1.7945528,Missing,vietnam,2023-07-16
-2.586182,8.538795,-5.329927,Tam Cam: The Untold Story,vietnam,2023-07-16
5.5158772,12.001518,-3.5191102,Upgrade,vietnam,2023-07-16
-0.034946475,12.598254,-7.422563,6/45,vietnam,2023-08-13
-0.4227935,4.84046,-2.3935957,Marry My Dead Body,vietnam,2023-08-13
14.436469,9.560066,3.7841725,Heart of Stone,vietnam,2023-08-13
-3.503952,8.152463,4.5072083,Zom 100: Bucket List of the Dead,vietnam,2023-08-13
1.4533185,-6.4065075,-4.1104164,Hidden Strike,vietnam,2023-08-13
12.040232,4.4483724,0.5027191,World War Z,vietnam,2023-08-13
12.0945635,4.505231,0.46254697,Peninsula,vietnam,2023-08-13
2.3779678,3.2251449,6.9119453,A Quiet Place Part II,vietnam,2023-08-13
4.928597,11.150323,-3.1138375,Dream,vietnam,2023-08-13
12.805374,-8.612801,4.837509,xXx: Return of Xander Cage,vietnam,2023-08-13
4.348449,4.026543,-1.4934148,Face Off 6: The Ticket of Destiny,vietnam,2023-09-10
22.205332,0.87333983,2.801923,The Hitman's Wife's Bodyguard,vietnam,2023-09-10
-2.7277849,6.19907,3.415262,The Pope's Exorcist,vietnam,2023-09-10
-2.570233,8.814968,-5.581046,Face Off 3: Imperfect Trio,vietnam,2023-09-10
18.283817,9.149227,1.7205437,Hustler vs Scammer,vietnam,2023-09-10
22.508204,0.18757476,4.322354,The Italian Job,vietnam,2023-09-10
9.733254,-0.938064,-9.573009,Jack Reacher,vietnam,2023-09-10
-4.5509353,-2.8391244,6.7207336,The Monkey King,vietnam,2023-09-10
-4.2780504,-1.289565,13.68107,Spider-Man: Into the Spider-Verse,vietnam,2023-09-10
-0.4017352,4.8347464,-2.3772426,Marry My Dead Body,vietnam,2023-09-10
2.3302395,12.400603,-5.904467,Nowhere,vietnam,2023-10-08
4.1027293,7.22135,-1.2167068,Midnight Runners,vietnam,2023-10-08
10.585587,13.63915,-1.208481,Ballerina,vietnam,2023-10-08
9.77401,3.9984722,2.934668,The Divine Fury,vietnam,2023-10-08
-14.902363,1.0247124,12.409484,Reptile,vietnam,2023-10-08
13.231267,9.335042,0.60093355,Hitman: Agent Jun,vietnam,2023-10-08
0.572648,13.346791,-7.6049643,Fair Play,vietnam,2023-10-08
3.1942494,-1.2212644,12.652195,Bear Man,vietnam,2023-10-08
16.06523,14.298798,0.13467117,Lost in the Stars,vietnam,2023-10-08
4.347378,4.0395923,-1.4875534,Face Off 6: The Ticket of Destiny,vietnam,2023-10-08
10.913644,4.8853774,-9.5364895,Wingwomen,vietnam,2023-11-05
-3.5610206,2.8908465,2.696174,Fanti,vietnam,2023-11-05
2.239923,13.443466,-6.796739,Pain Hustlers,vietnam,2023-11-05
3.2542884,1.7525364,6.31672,Face Off 5: 48H,vietnam,2023-11-05
4.3320847,4.0168934,-1.4696115,Face Off 6: The Ticket of Destiny,vietnam,2023-11-05
-2.6895142,10.239119,-6.6814384,Sister Death,vietnam,2023-11-05
-7.113367,9.346942,13.838646,Locked In,vietnam,2023-11-05
1.8233978,11.033549,-5.2246923,Burning Betrayal,vietnam,2023-11-05
18.279032,9.159459,1.678276,Hustler vs Scammer,vietnam,2023-11-05
10.380811,19.83369,2.2236652,The Possession of Hannah Grace,vietnam,2023-11-05
14.658786,9.291024,3.480805,Bad Blood,vietnam,2023-12-03
-2.709392,6.349729,3.5992625,Insidious: The Red Door,vietnam,2023-12-03
2.9540467,-0.97398967,12.960874,Leo,vietnam,2023-12-03
10.74004,-1.4957342,-10.879457,Believer 2,vietnam,2023-12-03
-2.8262892,-2.0696976,-1.3775231,Family Switch,vietnam,2023-12-03
18.285023,9.15368,1.6850915,Hustler vs Scammer,vietnam,2023-12-03
15.173954,11.188505,-1.8491557,Escape Room,vietnam,2023-12-03
0.55989355,13.334075,-7.596076,Last Call for Istanbul,vietnam,2023-12-03
6.520028,2.9870296,-12.593365,The Killer,vietnam,2023-12-03
-2.747008,8.158591,-4.8265734,Believer,vietnam,2023-12-03
-3.5725262,4.625243,4.4529214,The 8th Night,south-korea,2021-07-18
1.3388989,-6.4781027,-4.208157,Major Grom: Plague Doctor,south-korea,2021-07-18
-0.8647731,11.939855,-7.4672275,A Family,south-korea,2021-07-18
-3.5995784,2.5399659,2.8377266,Stone Skipping,south-korea,2021-07-18
18.209782,8.542368,2.674134,The Equalizer 2,south-korea,2021-07-18
-1.030876,0.32592577,6.7483654,Rurouni Kenshin: The Final,south-korea,2021-07-18
0.55815643,13.323117,-7.614056,The Talented Mr. Ripley,south-korea,2021-07-18
-0.84634566,10.092922,-6.233399,Parasite,south-korea,2021-07-18
-1.8167672,7.302881,-3.9414015,The Boss Baby,south-korea,2021-07-18
-0.15815598,10.741025,-6.3059144,OK! Madam,south-korea,2021-07-18
-2.8947766,7.973829,-4.5985622,The Kissing Booth 3,south-korea,2021-08-15
3.5917177,0.9244525,6.019247,The Swarm,south-korea,2021-08-15
-8.570039,-0.067081764,-0.14787512,Kingdom: Ashin of the North,south-korea,2021-08-15
10.998766,1.8256128,-12.480183,Beckett,south-korea,2021-08-15
-2.3302798,12.250662,-8.507858,My Sassy Girl,south-korea,2021-08-15
5.7873125,13.18418,-4.06884,Blood Red Sky,south-korea,2021-08-15
15.554319,1.9963168,16.847466,Suicide Squad,south-korea,2021-08-15
1.3970449,1.426848,6.759917,Rurouni Kenshin: The Beginning,south-korea,2021-08-15
-3.342901,2.244412,3.3369246,Hotel Transylvania 3: Summer Vacation,south-korea,2021-08-15
-1.6226898,10.744964,-6.980098,The Kissing Booth,south-korea,2021-08-15
10.308399,12.588674,-0.5727473,Inside Men,south-korea,2021-09-12
10.94355,1.8740107,-12.535756,Kate,south-korea,2021-09-12
14.636936,9.311471,3.511741,SAS: Rise of the Black Swan,south-korea,2021-09-12
10.296621,13.33773,-1.1832327,Double Jeopardy,south-korea,2021-09-12
-5.7074194,0.06447424,-1.1622329,Whispering Corridors 6: The Humming,south-korea,2021-09-12
2.5837893,12.668233,-6.000148,Let Him Go,south-korea,2021-09-12
3.6862593,6.964211,-1.4393911,Tunnel,south-korea,2021-09-12
13.836387,0.31328446,2.618524,The Guard Post,south-korea,2021-09-12
10.264137,13.277139,-1.1643691,A Cure for Wellness,south-korea,2021-09-12
-4.0946,-1.094335,13.68179,Sonic the Hedgehog,south-korea,2021-09-12
-0.9911746,0.46873587,6.5825443,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,south-korea,2021-10-10
11.99358,4.9308944,-11.8451805,The Guilty,south-korea,2021-10-10
13.969772,-1.7375504,3.7101307,Blackhat,south-korea,2021-10-10
14.323892,8.977066,2.884564,Asura: The City of Madness,south-korea,2021-10-10
12.444613,4.851056,0.48774067,Flight,south-korea,2021-10-10
11.223421,6.2385836,-13.868522,Security,south-korea,2021-10-10
13.174761,9.89387,0.4011193,The Snowman,south-korea,2021-10-10
-8.559246,-0.052672755,-0.13354298,Kingdom: Ashin of the North,south-korea,2021-10-10
10.531029,20.132978,1.9296513,Mr. & Mrs. Smith,south-korea,2021-10-10
5.127504,2.8825274,5.9280806,Night in Paradise,south-korea,2021-10-10
4.9344068,11.161065,-3.121207,Voice Of Silence,south-korea,2021-11-07
22.202988,0.8771735,2.7957647,Army of Thieves,south-korea,2021-11-07
13.373448,9.210474,1.0294716,The Harder They Fall,south-korea,2021-11-07
4.966631,11.218104,-3.1684215,Kin,south-korea,2021-11-07
-5.5854936,-3.4890482,9.077048,Transformers: The Last Knight,south-korea,2021-11-07
-0.80524445,5.173296,-2.5034997,Guimoon: The Lightless Door,south-korea,2021-11-07
9.574389,12.713207,0.46284533,The Rhythm Section,south-korea,2021-11-07
3.5874279,1.0029353,6.020321,Hacksaw Ridge,south-korea,2021-11-07
5.6691303,-7.296683,6.63138,Valerian and the City of a Thousand Planets,south-korea,2021-11-07
15.173696,2.8901124,12.539986,Army of the Dead,south-korea,2021-11-07
13.547787,8.067148,1.6664398,Hostage: Missing Celebrity,south-korea,2021-12-05
0.8188861,7.8801174,-3.2210486,Sinkhole,south-korea,2021-12-05
22.266972,0.3609836,4.0025234,Red Notice,south-korea,2021-12-05
-4.2566657,-6.463869,11.101786,Venom,south-korea,2021-12-05
13.63894,-0.75330985,3.6013095,Jack Reacher: Never Go Back,south-korea,2021-12-05
-2.0599623,0.9850029,4.997342,Green Snake,south-korea,2021-12-05
5.095971,2.8508165,5.9591413,Night in Paradise,south-korea,2021-12-05
-2.668249,-2.7746925,-1.0208689,A Boy Called Christmas,south-korea,2021-12-05
1.4092876,8.496478,-3.3695087,The Power of the Dog,south-korea,2021-12-05
9.709898,-0.9556394,-9.559983,Jack Reacher,south-korea,2021-12-05
-10.004816,6.286591,3.352595,Don't Look Up,south-korea,2022-01-02
-2.9047365,7.97546,-4.598588,Miracle: Letters to the President,south-korea,2022-01-02
4.44082,2.1231441,-2.2023983,Escape From Mogadishu,south-korea,2022-01-02
18.129608,8.443733,2.6219258,Death Wish (2018),south-korea,2022-01-02
-6.1831894,0.5279631,0.31677532,The Precious memory of Gogo Brothers,south-korea,2022-01-02
-0.69746023,0.053610373,7.75464,The Amazing Spider-Man,south-korea,2022-01-02
13.479504,-0.36688754,3.1147537,Crime Solving Special Squad,south-korea,2022-01-02
-0.629297,-0.40703383,8.305261,Spider-Man: Far from Home,south-korea,2022-01-02
-3.6658354,-7.4520497,10.462873,Spider-Man: Homecoming,south-korea,2022-01-02
0.8329372,7.8913894,-3.2075324,Sinkhole,south-korea,2022-01-02
-10.048482,6.2449245,3.3102658,Don't Look Up,south-korea,2022-01-30
-2.9002001,2.2233386,3.7943206,Crayon Shin-chan the Movie: My Moving Story Cactus Attack,south-korea,2022-01-30
3.5394876,1.5906878,6.160465,The Pirates,south-korea,2022-01-30
-3.1821723,11.297548,-8.688129,The Royal Treatment,south-korea,2022-01-30
4.440201,2.1224096,-2.2025588,Escape From Mogadishu,south-korea,2022-01-30
-6.1618886,0.49554852,0.28611225,Crayon Shin-chan the Movie: The Storm Called: Operation Golden Spy,south-korea,2022-01-30
-2.887736,7.958408,-4.5820518,Miracle: Letters to the President,south-korea,2022-01-30
3.2219996,-1.5417556,12.329754,Pokémon the Movie: Secrets of the Jungle,south-korea,2022-01-30
